,Unnamed: 0,id,vid,url,year,month,day,time
3949,3949,20898,CHXsVOWUVpc,https://www.youtube.com/watch?v=CHXsVOWUVpc,2013.0,6.0,24.0,11:17:43
3950,3950,68268,kaE1dlelGl8,https://www.youtube.com/watch?v=kaE1dlelGl8,2011.0,11.0,20.0,02:37:55
3951,3951,71781,gx1zrdD27eE,https://www.youtube.com/watch?v=gx1zrdD27eE,2009.0,6.0,17.0,23:18:17
3952,3952,85159,HF2gjIIrVR4,https://www.youtube.com/watch?v=HF2gjIIrVR4,2014.0,4.0,4.0,15:52:29
3953,3953,23521,pKhaAKgkFso,https://www.youtube.com/watch?v=pKhaAKgkFso,2014.0,6.0,22.0,22:54:07
3954,3954,94276,A-CRFMk2b-8,https://www.youtube.com/watch?v=A-CRFMk2b-8,2015.0,5.0,25.0,12:18:28
3955,3955,57396,F8WbS9UMBi4,https://www.youtube.com/watch?v=F8WbS9UMBi4,2016.0,12.0,30.0,06:46:44
3956,3956,109761,GwkJRZ0U81g,https://www.youtube.com/watch?v=GwkJRZ0U81g,2013.0,6.0,11.0,17:54:54
3957,3957,40567,qMl8ZSS-LRU,https://www.youtube.com/watch?v=qMl8ZSS-LRU,2012.0,10.0,4.0,05:43:09
3958,3958,76400,3meOZdIH6Sw,https://www.youtube.com/watch?v=3meOZdIH6Sw,2014.0,7.0,30.0,05:25:30
3959,3959,96366,vnrY4SOhp7U,https://www.youtube.com/watch?v=vnrY4SOhp7U,2013.0,9.0,18.0,15:47:16
3960,3960,23521,01-ZFvmSaAg,https://www.youtube.com/watch?v=01-ZFvmSaAg,2013.0,7.0,2.0,23:43:18
3961,3961,113766,pAnX9rO-iq4,https://www.youtube.com/watch?v=pAnX9rO-iq4,2017.0,5.0,9.0,11:30:00
3962,3962,71781,J6ZYt9Jv84s,https://www.youtube.com/watch?v=J6ZYt9Jv84s,2013.0,11.0,11.0,01:11:20
3963,3963,50348,zKIA7Z0eLA4,https://www.youtube.com/watch?v=zKIA7Z0eLA4,2017.0,8.0,22.0,17:01:03
3964,3964,118819,myJJB-eP-74,https://www.youtube.com/watch?v=myJJB-eP-74,2015.0,8.0,20.0,12:07:50
3965,3965,16136,bbDAJZhpvbo,https://www.youtube.com/watch?v=bbDAJZhpvbo,2011.0,12.0,31.0,08:04:27
3966,3966,23521,7DRkU_dBL1k,https://www.youtube.com/watch?v=7DRkU_dBL1k,2017.0,3.0,11.0,18:49:24
3967,3967,51659,VPYk-HYkM88,https://www.youtube.com/watch?v=VPYk-HYkM88,2012.0,2.0,22.0,11:23:22
3968,3968,71781,09VyuOiaYkg,https://www.youtube.com/watch?v=09VyuOiaYkg,2015.0,11.0,4.0,15:36:22
3969,3969,97633,yF7qXL5o2cM,https://www.youtube.com/watch?v=yF7qXL5o2cM,2016.0,3.0,7.0,09:58:05
3970,3970,77721,617tgCsmA6w,https://www.youtube.com/watch?v=617tgCsmA6w,2014.0,3.0,16.0,09:58:20
3971,3971,77721,HhiLl5ycXZM,https://www.youtube.com/watch?v=HhiLl5ycXZM,2012.0,10.0,25.0,14:32:22
3972,3972,41718,T72U4OTXRAQ,https://www.youtube.com/watch?v=T72U4OTXRAQ,2012.0,3.0,24.0,21:04:18
3973,3973,44789,Nb_sdEv42wA,https://www.youtube.com/watch?v=Nb_sdEv42wA,2014.0,7.0,6.0,22:30:00
3974,3974,41773,fpStbnXXQCQ,https://www.youtube.com/watch?v=fpStbnXXQCQ,2008.0,1.0,18.0,07:36:01
3975,3975,109972,JSpKwrxh56g,https://www.youtube.com/watch?v=JSpKwrxh56g,2013.0,7.0,21.0,07:26:03
3976,3976,77194,9qXpddXaCps,https://www.youtube.com/watch?v=9qXpddXaCps,2013.0,5.0,23.0,09:49:55
3977,3977,109972,agfe3Vu25rk,https://www.youtube.com/watch?v=agfe3Vu25rk,2014.0,1.0,19.0,18:30:00
3978,3978,95603,ybxS9Ybi94I,https://www.youtube.com/watch?v=ybxS9Ybi94I,2017.0,3.0,4.0,04:22:57
3979,3979,59684,Y5kUSY98pCI,https://www.youtube.com/watch?v=Y5kUSY98pCI,2015.0,5.0,4.0,19:03:16
3980,3980,59684,rjDvtOhUyS0,https://www.youtube.com/watch?v=rjDvtOhUyS0,2013.0,2.0,23.0,03:54:58
3981,3981,44043,umvIblcDbvU,https://www.youtube.com/watch?v=umvIblcDbvU,2017.0,9.0,21.0,16:01:06
3982,3982,105253,i_aO0GfC9_Q,https://www.youtube.com/watch?v=i_aO0GfC9_Q,2013.0,9.0,23.0,01:45:32
3983,3983,40566,sXEJFMcdjoU,https://www.youtube.com/watch?v=sXEJFMcdjoU,,,,
3984,3984,71781,jJTQo6CoBVs,https://www.youtube.com/watch?v=jJTQo6CoBVs,2016.0,8.0,29.0,17:58:56
3985,3985,105253,42rZTb8JFlE,https://www.youtube.com/watch?v=42rZTb8JFlE,2017.0,8.0,18.0,01:31:38
3986,3986,76400,bz-qPEDe0Js,https://www.youtube.com/watch?v=bz-qPEDe0Js,2015.0,5.0,6.0,17:17:50
3987,3987,109972,-wKEvz5r6lw,https://www.youtube.com/watch?v=-wKEvz5r6lw,2014.0,6.0,18.0,10:30:01
3988,3988,85159,mISnCSErTYs,https://www.youtube.com/watch?v=mISnCSErTYs,2012.0,4.0,8.0,10:40:11
3989,3989,118831,CLhAIxzoI-s,https://www.youtube.com/watch?v=CLhAIxzoI-s,2016.0,4.0,20.0,07:55:20
3990,3990,40566,t6ZqfWEm2Z4,https://www.youtube.com/watch?v=t6ZqfWEm2Z4,2008.0,7.0,23.0,02:22:27
3991,3991,77721,uBKNs4NQ9Ic,https://www.youtube.com/watch?v=uBKNs4NQ9Ic,2014.0,3.0,20.0,17:00:03
3992,3992,77721,2pnNoPx-Pt8,https://www.youtube.com/watch?v=2pnNoPx-Pt8,2010.0,3.0,11.0,21:51:28
3993,3993,71781,yoHhe8nIDds,https://www.youtube.com/watch?v=yoHhe8nIDds,2016.0,8.0,9.0,19:31:26
3994,3994,23524,NjyrVA_GxFk,https://www.youtube.com/watch?v=NjyrVA_GxFk,2013.0,10.0,31.0,17:44:59
3995,3995,93400,ZBD4Mw-xzpw,https://www.youtube.com/watch?v=ZBD4Mw-xzpw,2016.0,3.0,19.0,04:06:07
3996,3996,76400,L2ntnUzANDw,https://www.youtube.com/watch?v=L2ntnUzANDw,2016.0,1.0,2.0,21:00:00
3997,3997,94276,_H7h-oGQQx8,https://www.youtube.com/watch?v=_H7h-oGQQx8,2010.0,12.0,15.0,20:15:03
3998,3998,44047,Qw88ySeoKgQ,https://www.youtube.com/watch?v=Qw88ySeoKgQ,2016.0,5.0,3.0,13:25:01
3999,3999,71781,9WI-pX6jTSA,https://www.youtube.com/watch?v=9WI-pX6jTSA,2017.0,2.0,11.0,09:03:27
4000,4000,91515,sFM_6ELryDc,https://www.youtube.com/watch?v=sFM_6ELryDc,2013.0,4.0,7.0,02:18:51
4001,4001,59684,Fu9lKswbjyo,https://www.youtube.com/watch?v=Fu9lKswbjyo,2017.0,1.0,25.0,16:46:18
4002,4002,31438,sI7pea2-Jyc,https://www.youtube.com/watch?v=sI7pea2-Jyc,2015.0,11.0,6.0,00:35:11
4003,4003,76400,Lp92itOaUz0,https://www.youtube.com/watch?v=Lp92itOaUz0,2012.0,9.0,20.0,02:00:07
4004,4004,91515,FLd00Bx4tOk,https://www.youtube.com/watch?v=FLd00Bx4tOk,2017.0,1.0,7.0,21:00:00
4005,4005,87706,M_CyHX0chlE,https://www.youtube.com/watch?v=M_CyHX0chlE,2016.0,5.0,6.0,14:26:04
4006,4006,44047,t0qqfQ-EoeU,https://www.youtube.com/watch?v=t0qqfQ-EoeU,,,,
4007,4007,105762,Lnaj4duQ7hs,https://www.youtube.com/watch?v=Lnaj4duQ7hs,2016.0,6.0,12.0,15:05:14
4008,4008,118779,acvpXPA1cT0,https://www.youtube.com/watch?v=acvpXPA1cT0,2016.0,12.0,31.0,15:42:49
4009,4009,16815,4_YcusyXTQo,https://www.youtube.com/watch?v=4_YcusyXTQo,,,,
4010,4010,113766,bQBNnsExUlg,https://www.youtube.com/watch?v=bQBNnsExUlg,2015.0,2.0,18.0,15:00:06
4011,4011,44789,cEfCdKFhxVM,https://www.youtube.com/watch?v=cEfCdKFhxVM,2013.0,3.0,20.0,14:36:33
4012,4012,77721,neaOh85FJ_c,https://www.youtube.com/watch?v=neaOh85FJ_c,,,,
4013,4013,40570,8-NUn0Rro5k,https://www.youtube.com/watch?v=8-NUn0Rro5k,2018.0,2.0,2.0,21:18:51
4014,4014,23521,9AReY1hVC9k,https://www.youtube.com/watch?v=9AReY1hVC9k,2016.0,12.0,1.0,14:40:23
4015,4015,113766,m169qMOU-1Y,https://www.youtube.com/watch?v=m169qMOU-1Y,2008.0,12.0,28.0,22:18:41
4016,4016,91515,N1T1uNmSnOk,https://www.youtube.com/watch?v=N1T1uNmSnOk,2015.0,10.0,20.0,09:47:46
4017,4017,53193,mzT8bwmz8dA,https://www.youtube.com/watch?v=mzT8bwmz8dA,2016.0,2.0,12.0,02:30:28
4018,4018,44047,Jt2DA2jex7Y,https://www.youtube.com/watch?v=Jt2DA2jex7Y,2015.0,3.0,4.0,18:01:07
4019,4019,118831,pk724rR80yE,https://www.youtube.com/watch?v=pk724rR80yE,,,,
4020,4020,94276,HW5YAQ9GjiM,https://www.youtube.com/watch?v=HW5YAQ9GjiM,2016.0,12.0,14.0,16:00:08
4021,4021,23521,1RgsJ73ui8E,https://www.youtube.com/watch?v=1RgsJ73ui8E,2015.0,7.0,8.0,10:44:19
4022,4022,113766,V_yDTSrsv5g,https://www.youtube.com/watch?v=V_yDTSrsv5g,2013.0,6.0,27.0,22:03:26
4023,4023,97633,YgTBc7ZXiS0,https://www.youtube.com/watch?v=YgTBc7ZXiS0,2012.0,3.0,23.0,18:30:50
4024,4024,20898,-yoEZeiSJ9s,https://www.youtube.com/watch?v=-yoEZeiSJ9s,,,,
4025,4025,105253,OWwFlJrYhDs,https://www.youtube.com/watch?v=OWwFlJrYhDs,2014.0,1.0,21.0,14:25:23
4026,4026,34938,liE4Ys5CZig,https://www.youtube.com/watch?v=liE4Ys5CZig,2015.0,3.0,2.0,12:00:01
4027,4027,53193,wMGK0e9xSXU,https://www.youtube.com/watch?v=wMGK0e9xSXU,2013.0,6.0,17.0,19:20:53
4028,4028,75501,1RzKfHIOqcM,https://www.youtube.com/watch?v=1RzKfHIOqcM,2015.0,9.0,13.0,03:23:09
4029,4029,93376,k5wDLQWnKGk,https://www.youtube.com/watch?v=k5wDLQWnKGk,2013.0,4.0,5.0,07:34:03
4030,4030,105222,SJDZ8ERqpJY,https://www.youtube.com/watch?v=SJDZ8ERqpJY,2016.0,12.0,30.0,16:12:02
4031,4031,118831,I4p-uaz-HUI,https://www.youtube.com/watch?v=I4p-uaz-HUI,,,,
4032,4032,105222,LBjtPtJt3vg,https://www.youtube.com/watch?v=LBjtPtJt3vg,2016.0,12.0,15.0,09:39:05
4033,4033,16136,Ek9WBpxkWmA,https://www.youtube.com/watch?v=Ek9WBpxkWmA,2010.0,7.0,2.0,15:04:29
4034,4034,40596,3yRsfj4e-HI,https://www.youtube.com/watch?v=3yRsfj4e-HI,,,,
4035,4035,100901,zv99rpbDE2w,https://www.youtube.com/watch?v=zv99rpbDE2w,,,,
4036,4036,34938,YxSSlzHOWZ0,https://www.youtube.com/watch?v=YxSSlzHOWZ0,2016.0,10.0,28.0,15:51:14
4037,4037,53193,ZUZbfcEvp7o,https://www.youtube.com/watch?v=ZUZbfcEvp7o,,,,
4038,4038,40567,a_6-07ryG2c,https://www.youtube.com/watch?v=a_6-07ryG2c,2017.0,1.0,26.0,17:45:10
4039,4039,113766,Dxs-hzy6gV0,https://www.youtube.com/watch?v=Dxs-hzy6gV0,2013.0,4.0,18.0,16:05:16
4040,4040,44789,i-kWeY-Ueco,https://www.youtube.com/watch?v=i-kWeY-Ueco,2008.0,4.0,25.0,03:32:25
4041,4041,95603,onDAInah3XM,https://www.youtube.com/watch?v=onDAInah3XM,2014.0,1.0,23.0,05:26:35
4042,4042,29477,ykk0glGCbY0,https://www.youtube.com/watch?v=ykk0glGCbY0,2015.0,1.0,16.0,01:48:40
4043,4043,105762,ukfWlmFBXuM,https://www.youtube.com/watch?v=ukfWlmFBXuM,2014.0,11.0,6.0,05:51:34
4044,4044,23521,ARd82gXL7HY,https://www.youtube.com/watch?v=ARd82gXL7HY,,,,
4045,4045,16136,UWFgy5kgVNE,https://www.youtube.com/watch?v=UWFgy5kgVNE,2017.0,7.0,22.0,20:34:33
4046,4046,77721,DdNYVQcg8F4,https://www.youtube.com/watch?v=DdNYVQcg8F4,2016.0,1.0,11.0,19:28:58
4047,4047,81790,rvCaoKO-TkE,https://www.youtube.com/watch?v=rvCaoKO-TkE,2016.0,7.0,29.0,10:07:34
4048,4048,81790,pfOjBK_d-Wc,https://www.youtube.com/watch?v=pfOjBK_d-Wc,2017.0,2.0,22.0,22:53:50
4049,4049,97633,PT8uoCaDcmE,https://www.youtube.com/watch?v=PT8uoCaDcmE,2015.0,6.0,2.0,16:35:57
4050,4050,94276,Uil3-3F7wus,https://www.youtube.com/watch?v=Uil3-3F7wus,2014.0,4.0,20.0,04:30:01
4051,4051,114508,gtRH6PZPjm0,https://www.youtube.com/watch?v=gtRH6PZPjm0,2014.0,11.0,7.0,10:56:54
4052,4052,118421,Vqm0GrOa0SY,https://www.youtube.com/watch?v=Vqm0GrOa0SY,2017.0,7.0,13.0,15:57:19
4053,4053,108098,uijYQ07vVh0,https://www.youtube.com/watch?v=uijYQ07vVh0,2015.0,10.0,17.0,16:40:56
4054,4054,105253,6mXnRdnzro0,https://www.youtube.com/watch?v=6mXnRdnzro0,2017.0,4.0,11.0,17:41:10
4055,4055,50348,cIDcxKgcA30,https://www.youtube.com/watch?v=cIDcxKgcA30,2016.0,8.0,20.0,22:50:55
4056,4056,76407,TnOjJN-qez8,https://www.youtube.com/watch?v=TnOjJN-qez8,,,,
4057,4057,40567,jjPL9HDg-fs,https://www.youtube.com/watch?v=jjPL9HDg-fs,2017.0,8.0,1.0,11:58:25
4058,4058,23521,hqlLAM7xxOA,https://www.youtube.com/watch?v=hqlLAM7xxOA,2011.0,12.0,27.0,00:00:08
4059,4059,95603,QFCDMLL1FKc,https://www.youtube.com/watch?v=QFCDMLL1FKc,2015.0,9.0,30.0,11:53:18
4060,4060,105253,1cj9jNc9nKo,https://www.youtube.com/watch?v=1cj9jNc9nKo,2010.0,8.0,27.0,19:54:16
4061,4061,59684,7tvqITJ57MY,https://www.youtube.com/watch?v=7tvqITJ57MY,2015.0,2.0,20.0,16:33:05
4062,4062,23521,4V6ooYse_N8,https://www.youtube.com/watch?v=4V6ooYse_N8,2017.0,7.0,2.0,16:00:01
4063,4063,113766,WV_MNL8Hw2g,https://www.youtube.com/watch?v=WV_MNL8Hw2g,2014.0,6.0,30.0,20:13:46
4064,4064,105222,oh8lPIqTdp8,https://www.youtube.com/watch?v=oh8lPIqTdp8,2016.0,7.0,1.0,00:03:43
4065,4065,105222,9SUcLzYq5xc,https://www.youtube.com/watch?v=9SUcLzYq5xc,2017.0,8.0,9.0,21:39:58
4066,4066,105222,VLK-xhBqGRo,https://www.youtube.com/watch?v=VLK-xhBqGRo,2016.0,6.0,9.0,04:57:47
4067,4067,118831,Dnodkjtv-pM,https://www.youtube.com/watch?v=Dnodkjtv-pM,2015.0,7.0,3.0,23:00:00
4068,4068,41773,yQnMCiourdE,https://www.youtube.com/watch?v=yQnMCiourdE,2012.0,3.0,4.0,00:28:54
4069,4069,109972,enJCMSmaauM,https://www.youtube.com/watch?v=enJCMSmaauM,2016.0,9.0,29.0,14:37:13
4070,4070,91515,hOmMuIy4Jus,https://www.youtube.com/watch?v=hOmMuIy4Jus,2016.0,6.0,2.0,13:30:00
4071,4071,76400,6RnAcmDbJdY,https://www.youtube.com/watch?v=6RnAcmDbJdY,,,,
4072,4072,118779,Y7deWVwM3ks,https://www.youtube.com/watch?v=Y7deWVwM3ks,,,,
4073,4073,53195,NoqCDxx6wyk,https://www.youtube.com/watch?v=NoqCDxx6wyk,2014.0,10.0,1.0,04:56:17
4074,4074,40610,LhDuHmlBnvA,https://www.youtube.com/watch?v=LhDuHmlBnvA,,,,
4075,4075,109761,hjILUjQESYU,https://www.youtube.com/watch?v=hjILUjQESYU,2017.0,4.0,23.0,18:41:19
4076,4076,26618,zt5NlqVITk0,https://www.youtube.com/watch?v=zt5NlqVITk0,,,,
4077,4077,44047,NkuUNUhmQSs,https://www.youtube.com/watch?v=NkuUNUhmQSs,2006.0,11.0,30.0,12:00:41
4078,4078,91515,23WPNyq8Mh8,https://www.youtube.com/watch?v=23WPNyq8Mh8,2017.0,3.0,28.0,16:00:01
4079,4079,91515,hl2eAXY6Kwo,https://www.youtube.com/watch?v=hl2eAXY6Kwo,2016.0,5.0,3.0,21:38:09
4080,4080,114508,Gw_lWcbaZMw,https://www.youtube.com/watch?v=Gw_lWcbaZMw,2012.0,7.0,30.0,11:11:28
4081,4081,20880,KsnNWb380hs,https://www.youtube.com/watch?v=KsnNWb380hs,2009.0,8.0,5.0,19:25:00
4082,4082,23521,Up8aydZZhd4,https://www.youtube.com/watch?v=Up8aydZZhd4,2014.0,10.0,3.0,15:42:03
4083,4083,105222,Lf44Fk7H24s,https://www.youtube.com/watch?v=Lf44Fk7H24s,2013.0,6.0,25.0,01:39:16
4084,4084,83956,HgPeHq_mJjY,https://www.youtube.com/watch?v=HgPeHq_mJjY,2011.0,4.0,21.0,19:00:58
4085,4085,76400,TXlL1SMe5LU,https://www.youtube.com/watch?v=TXlL1SMe5LU,2011.0,7.0,8.0,00:10:08
4086,4086,91515,acMP2DOpWeA,https://www.youtube.com/watch?v=acMP2DOpWeA,2013.0,8.0,3.0,14:54:59
4087,4087,76400,VinExGXzOjY,https://www.youtube.com/watch?v=VinExGXzOjY,2012.0,10.0,15.0,16:12:18
4088,4088,76400,1PRPqbBH_-0,https://www.youtube.com/watch?v=1PRPqbBH_-0,2011.0,3.0,18.0,02:54:47
4089,4089,53193,I1hAvTkEvPU,https://www.youtube.com/watch?v=I1hAvTkEvPU,2015.0,9.0,16.0,20:23:50
4090,4090,23521,w-B9SBc6FJo,https://www.youtube.com/watch?v=w-B9SBc6FJo,,,,
4091,4091,77721,Vpz1ZX_rcwo,https://www.youtube.com/watch?v=Vpz1ZX_rcwo,2010.0,7.0,20.0,13:18:29
4092,4092,42901,dpVdrjXS6nA,https://www.youtube.com/watch?v=dpVdrjXS6nA,2014.0,9.0,11.0,22:10:55
4093,4093,96366,TGot8DG2TJ4,https://www.youtube.com/watch?v=TGot8DG2TJ4,2016.0,8.0,13.0,03:21:15
4094,4094,95603,8WnXpZrIqdg,https://www.youtube.com/watch?v=8WnXpZrIqdg,2016.0,8.0,1.0,05:40:53
4095,4095,113766,po0aE0MpdVE,https://www.youtube.com/watch?v=po0aE0MpdVE,2011.0,5.0,18.0,21:31:33
4096,4096,40567,b6n8FoLr59g,https://www.youtube.com/watch?v=b6n8FoLr59g,2015.0,4.0,13.0,21:51:26
4097,4097,71781,Hg5fURRmWLY,https://www.youtube.com/watch?v=Hg5fURRmWLY,,,,
4098,4098,76400,l0XnYQlm36E,https://www.youtube.com/watch?v=l0XnYQlm36E,2014.0,11.0,6.0,22:09:29
4099,4099,94276,-OyGW4I_eHk,https://www.youtube.com/watch?v=-OyGW4I_eHk,2017.0,9.0,27.0,07:02:52
4100,4100,31438,YPoMv5vKBxg,https://www.youtube.com/watch?v=YPoMv5vKBxg,2012.0,4.0,16.0,22:32:22
4101,4101,105209,v2wgYcHG8ls,https://www.youtube.com/watch?v=v2wgYcHG8ls,2015.0,3.0,18.0,14:32:44
4102,4102,114508,r1gOnKOLuJ8,https://www.youtube.com/watch?v=r1gOnKOLuJ8,2013.0,12.0,7.0,00:18:13
4103,4103,53193,g27ZkyXksSs,https://www.youtube.com/watch?v=g27ZkyXksSs,2012.0,11.0,7.0,18:00:12
4104,4104,76400,fU46OZft_BQ,https://www.youtube.com/watch?v=fU46OZft_BQ,,,,
4105,4105,91537,htqBIOJuS0Y,https://www.youtube.com/watch?v=htqBIOJuS0Y,2017.0,4.0,11.0,16:34:07
4106,4106,44789,4v6QtCIRhFE,https://www.youtube.com/watch?v=4v6QtCIRhFE,2011.0,9.0,2.0,20:43:04
4107,4107,44047,_Mxs1Bk5V0Q,https://www.youtube.com/watch?v=_Mxs1Bk5V0Q,2015.0,7.0,7.0,03:30:01
4108,4108,109972,fbQG7peexIs,https://www.youtube.com/watch?v=fbQG7peexIs,2014.0,7.0,28.0,22:55:40
4109,4109,72954,0Ean-YxQlds,https://www.youtube.com/watch?v=0Ean-YxQlds,2014.0,2.0,17.0,08:55:57
4110,4110,77721,EMaqLDf_j_E,https://www.youtube.com/watch?v=EMaqLDf_j_E,2009.0,2.0,10.0,16:41:38
4111,4111,91515,qdc_M6q11mQ,https://www.youtube.com/watch?v=qdc_M6q11mQ,2016.0,5.0,28.0,18:04:03
4112,4112,76400,nOjzZyF2sds,https://www.youtube.com/watch?v=nOjzZyF2sds,2017.0,1.0,11.0,15:10:29
4113,4113,51659,3s2FpCiNDJM,https://www.youtube.com/watch?v=3s2FpCiNDJM,2011.0,11.0,28.0,12:17:35
4114,4114,76400,Mnw2aR9ty1g,https://www.youtube.com/watch?v=Mnw2aR9ty1g,2017.0,2.0,9.0,15:30:10
4115,4115,110266,ce1W2J2zzRc,https://www.youtube.com/watch?v=ce1W2J2zzRc,2017.0,1.0,20.0,20:04:58
4116,4116,95603,0wHCKBuHCUQ,https://www.youtube.com/watch?v=0wHCKBuHCUQ,2016.0,3.0,26.0,10:30:00
4117,4117,113766,UF8hUG-5NPY,https://www.youtube.com/watch?v=UF8hUG-5NPY,2015.0,11.0,13.0,16:06:46
4118,4118,110266,ytg0az66Xlg,https://www.youtube.com/watch?v=ytg0az66Xlg,2017.0,1.0,26.0,16:09:27
4119,4119,14133,JcHbcM5Uh8U,https://www.youtube.com/watch?v=JcHbcM5Uh8U,2016.0,1.0,3.0,16:08:10
4120,4120,113766,pa68WP4m3lc,https://www.youtube.com/watch?v=pa68WP4m3lc,2014.0,7.0,1.0,14:22:49
4121,4121,83956,Sv5FTOuv1Lw,https://www.youtube.com/watch?v=Sv5FTOuv1Lw,,,,
4122,4122,68268,eEskXiafigg,https://www.youtube.com/watch?v=eEskXiafigg,2015.0,6.0,6.0,00:01:55
4123,4123,105253,TkWLBNTaPWo,https://www.youtube.com/watch?v=TkWLBNTaPWo,2014.0,9.0,9.0,14:30:01
4124,4124,1373,KLGSLCaksdY,https://www.youtube.com/watch?v=KLGSLCaksdY,2016.0,10.0,27.0,01:00:00
4125,4125,44043,y-kz8IdIakk,https://www.youtube.com/watch?v=y-kz8IdIakk,2015.0,3.0,2.0,11:36:15
4126,4126,105762,aM6NuwLdIqs,https://www.youtube.com/watch?v=aM6NuwLdIqs,2017.0,11.0,23.0,18:43:55
4127,4127,44789,ft7haryH5KQ,https://www.youtube.com/watch?v=ft7haryH5KQ,2016.0,1.0,4.0,20:00:02
4128,4128,77194,T1YOTDi0JrI,https://www.youtube.com/watch?v=T1YOTDi0JrI,2016.0,10.0,26.0,13:30:00
4129,4129,105259,HIDGZtQI2IE,https://www.youtube.com/watch?v=HIDGZtQI2IE,2015.0,4.0,28.0,05:24:59
4130,4130,91537,fEGoNZgB1OY,https://www.youtube.com/watch?v=fEGoNZgB1OY,2017.0,3.0,2.0,10:00:04
4131,4131,109761,cYmfgQGWmKs,https://www.youtube.com/watch?v=cYmfgQGWmKs,2016.0,7.0,11.0,16:38:23
4132,4132,40567,BVucvYCLjcc,https://www.youtube.com/watch?v=BVucvYCLjcc,2014.0,8.0,18.0,03:30:23
4133,4133,93400,H56YYdalS7c,https://www.youtube.com/watch?v=H56YYdalS7c,2017.0,5.0,19.0,17:10:37
4134,4134,91515,pbj2S4v_0wM,https://www.youtube.com/watch?v=pbj2S4v_0wM,2014.0,2.0,27.0,19:30:01
4135,4135,16323,-TaeYSiIbbw,https://www.youtube.com/watch?v=-TaeYSiIbbw,2012.0,8.0,8.0,02:21:23
4136,4136,44047,BGP0_qnkJQM,https://www.youtube.com/watch?v=BGP0_qnkJQM,2017.0,4.0,20.0,21:41:23
4137,4137,23524,o6yYky7NU4Y,https://www.youtube.com/watch?v=o6yYky7NU4Y,2010.0,10.0,26.0,15:58:48
4138,4138,40566,VKABsd7Ayn4,https://www.youtube.com/watch?v=VKABsd7Ayn4,2011.0,11.0,18.0,10:22:28
4139,4139,23521,woyw0AeqhPI,https://www.youtube.com/watch?v=woyw0AeqhPI,2017.0,1.0,2.0,16:06:31
4140,4140,76400,uoqWe1YnbXI,https://www.youtube.com/watch?v=uoqWe1YnbXI,2017.0,7.0,1.0,15:00:07
4141,4141,53195,72dwX37Ne2I,https://www.youtube.com/watch?v=72dwX37Ne2I,2011.0,11.0,3.0,22:55:14
4142,4142,53193,SjrxH4qDpQw,https://www.youtube.com/watch?v=SjrxH4qDpQw,2013.0,4.0,23.0,18:51:50
4143,4143,95603,OnstLZ5myqY,https://www.youtube.com/watch?v=OnstLZ5myqY,2015.0,8.0,15.0,19:28:28
4144,4144,41773,rSHPkVZ0sFA,https://www.youtube.com/watch?v=rSHPkVZ0sFA,2011.0,5.0,23.0,20:56:44
4145,4145,40567,3gSyHyrFN2Y,https://www.youtube.com/watch?v=3gSyHyrFN2Y,2010.0,11.0,13.0,18:12:40
4146,4146,113766,9FlRf0StGiU,https://www.youtube.com/watch?v=9FlRf0StGiU,2009.0,4.0,27.0,18:40:54
4147,4147,31438,L6YDBFbnpiw,https://www.youtube.com/watch?v=L6YDBFbnpiw,2012.0,7.0,15.0,23:02:31
4148,4148,87706,fbLR_b3tFC0,https://www.youtube.com/watch?v=fbLR_b3tFC0,,,,
4149,4149,71781,qxA4Nr8N4EY,https://www.youtube.com/watch?v=qxA4Nr8N4EY,2014.0,11.0,4.0,22:11:04
4150,4150,59684,oknSJc1EyEw,https://www.youtube.com/watch?v=oknSJc1EyEw,2017.0,7.0,19.0,16:48:49
4151,4151,105253,JEe5sG-udY8,https://www.youtube.com/watch?v=JEe5sG-udY8,2011.0,5.0,9.0,02:32:39
4152,4152,118819,q0ZHZPw_SbY,https://www.youtube.com/watch?v=q0ZHZPw_SbY,2007.0,12.0,16.0,21:25:52
4153,4153,40570,o16aYNAm2Bs,https://www.youtube.com/watch?v=o16aYNAm2Bs,,,,
4154,4154,68268,3MvEqjjIdvs,https://www.youtube.com/watch?v=3MvEqjjIdvs,2017.0,9.0,20.0,18:11:18
4155,4155,109972,Et-74nGoTts,https://www.youtube.com/watch?v=Et-74nGoTts,2013.0,5.0,31.0,03:20:01
4156,4156,44789,AagRMsndXZs,https://www.youtube.com/watch?v=AagRMsndXZs,2014.0,10.0,9.0,15:22:24
4157,4157,105222,rzxVluau83Q,https://www.youtube.com/watch?v=rzxVluau83Q,2017.0,3.0,23.0,11:00:05
4158,4158,53193,2IfW2leGdzQ,https://www.youtube.com/watch?v=2IfW2leGdzQ,2010.0,3.0,24.0,20:47:24
4159,4159,106568,mMoYS80MiFc,https://www.youtube.com/watch?v=mMoYS80MiFc,2016.0,7.0,3.0,05:27:38
4160,4160,109972,cBirifhqHr4,https://www.youtube.com/watch?v=cBirifhqHr4,2015.0,8.0,28.0,10:52:14
4161,4161,109761,pfhO1fmmUgo,https://www.youtube.com/watch?v=pfhO1fmmUgo,2014.0,8.0,10.0,09:50:07
4162,4162,59684,ec19cGXrSOU,https://www.youtube.com/watch?v=ec19cGXrSOU,2016.0,1.0,10.0,22:22:54
4163,4163,16815,t6TRIRaAZwY,https://www.youtube.com/watch?v=t6TRIRaAZwY,2013.0,10.0,2.0,19:00:05
